hsa-mir-27b-5p,amyotrophic lateral sclerosis
hsa-mir-34a-5p,pancreatic adenocarcinoma
hsa-mir-663a,autistic disorder
hsa-mir-18b-5p,systemic lupus erythematosus
hsa-mir-210-5p,rheumatoid arthritis
hsa-mir-1908-5p,autoimmune diseases [unspecific]
hsa-mir-15b-5p,ovarian disease
hsa-mir-214-5p,"carcinoma, lung, non-small-cell"
hsa-mir-198,coronary artery disease
hsa-mir-520h,"carcinoma, cervical"
hsa-mir-29b-3p,pulmonary hypertension
hsa-mir-92a-2-5p,leukemia
hsa-mir-92a-3p,viral infectious disease
hsa-mir-20b-5p,glioma
hsa-mir-519c-5p,gout
hsa-mir-16-2-3p,odontogenic tumors
hsa-mir-362-5p,inflammatory bowel diseases
hsa-mir-1305,glioblastoma
hsa-mir-133b,"carcinoma, colon"
hsa-mir-26a-5p,ischemic diseases [unspecific]
hsa-mir-378b,prostate neoplasms
hsa-mir-92a-2-5p,azoospermia
hsa-mir-26a-5p,obesity
hsa-mir-874-5p,gastric neoplasms
hsa-let-7b-5p,pancreatic diseases
hsa-mir-16-2-3p,glioma
hsa-mir-143-5p,infection [unspecific]
hsa-mir-145-5p,idiopathic scoliosis
hsa-mir-199b-5p,lung neoplasms
hsa-mir-487b-5p,neuroblastoma
hsa-mir-124-5p,retinoblastoma
hsa-mir-429,aneurysm
hsa-mir-137-5p,lung neoplasms
hsa-mir-155-5p,"carcinoma, pancreatic"
hsa-mir-372-5p,prostate neoplasms
hsa-mir-1286,esophageal neoplasms
hsa-mir-3915,prostate neoplasms
hsa-mir-223-5p,hematologic neoplasms
hsa-mir-504-5p,endometriosis
hsa-mir-92a-1-5p,colorectal carcinoma
hsa-mir-33a-5p,"diabetes mellitus, type 2"
hsa-mir-3148,neoplasms [unspecific]
hsa-mir-296-5p,melanoma
hsa-mir-124-5p,"adenocarcinoma, lung"
hsa-mir-338-5p,rheumatoid arthritis
hsa-mir-133a-5p,kidney diseases [unspecific]
hsa-mir-122-5p,hyperlipidemia
hsa-mir-4728-5p,breast cancer
hsa-mir-892b,"neuralgia, postherpetic"
hsa-mir-335-5p,non-traumatic osteonecrosis
hsa-mir-129-5p,sertoli cell-only syndrome
hsa-mir-148a-5p,ischemia-reperfusion injury
hsa-mir-20a-5p,myeloproliferative neoplasms
hsa-mir-1321,pediatric glioma
hsa-mir-29c-5p,renal fibrosis
hsa-mir-16-5p,"leukemia, lymphoblastic, acute"
hsa-mir-15b-5p,hepatitis c virus infection
hsa-mir-132-5p,"carcinoma, ovarian"
hsa-mir-24-1-5p,intracranial aneurysm
hsa-mir-128-2-5p,glioma
hsa-mir-206,"squamous cell carcinoma, oral"
hsa-mir-15a-5p,ependymoma
hsa-mir-133a-5p,prostate neoplasms
hsa-mir-522-5p,lung neoplasms
hsa-mir-302c-5p,heart failure
hsa-mir-429,nephrosclerosis
hsa-mir-27b-5p,allergy
hsa-mir-519d-5p,ectopic pregnancy
hsa-mir-320a-5p,"carcinoma, bladder"
hsa-mir-7-1-3p,glioblastoma
hsa-mir-23a-5p,"carcinoma, laryngeal"
hsa-mir-10a-5p,medulloblastoma
hsa-mir-365b-5p,"carcinoma, hepatocellular"
hsa-mir-149-5p,hematologic neoplasms
hsa-mir-3611,"leukemia, myeloid, chronic"
hsa-mir-302c-5p,"carcinoma, renal cell"
hsa-mir-106b-5p,polycystic ovarian syndrome
hsa-mir-29c-5p,rhabdomyosarcoma
hsa-mir-214-5p,"carcinoma, colon"
hsa-mir-29b-1-5p,schizophrenia
hsa-mir-155-5p,lymphoma
hsa-mir-103a-1-5p,myotonic muscular dystrophy
hsa-mir-15a-5p,schizophrenia
hsa-mir-29a-5p,hypertension
hsa-mir-92a-3p,"leukemia, myeloid"
hsa-mir-223-5p,osteoarthritis
hsa-mir-584-5p,hypertension
hsa-mir-196a-1-3p,hepatitis b virus infection
hsa-mir-21-5p,chronic pancreatitis
hsa-mir-144-5p,prostate neoplasms
hsa-mir-15b-5p,atrial fibrillation
hsa-mir-221-5p,pancreatic adenocarcinoma
hsa-mir-369-5p,multiple sclerosis
hsa-mir-2278,multiple sclerosis
hsa-mir-372-5p,neoplasms [unspecific]
hsa-mir-373-5p,"carcinoma, lung, non-small-cell"
hsa-mir-210-5p,adrenal cortex neoplasms
hsa-mir-126-5p,"carcinoma, adrenocortical"
hsa-mir-200c-5p,"lymphoma, large b-cell, diffuse"
hsa-mir-210-5p,preeclampsia
hsa-mir-106b-5p,breast cancer
hsa-mir-1231,hepatitis b virus infection
hsa-mir-298,pelvic inflammatory disease
hsa-mir-4324,melanoma
hsa-mir-138-5p,pancreatic neoplasms
hsa-mir-7706,"carcinoma, hepatocellular"
hsa-let-7f-1-3p,retinoblastoma
hsa-mir-101-5p,prostate neoplasms
hsa-mir-125b-5p,chronic hepatitis b
hsa-mir-1299,"carcinoma, hepatocellular"
hsa-mir-181a-2-3p,gastric neoplasms
hsa-mir-186-5p,"carcinoma, hepatocellular"
hsa-mir-511-5p,depression disorder
hsa-mir-223-5p,squamous cell carcinoma
hsa-mir-125b-5p,rectum adenocarcinoma
hsa-mir-200a-5p,liver diseases [unspecific]
hsa-mir-107,osteosarcoma
hsa-mir-19a-5p,polycystic kidney disease
hsa-mir-208a-5p,myocardial infarction
hsa-mir-186-5p,"carcinoma, lung, non-small-cell"
hsa-mir-96-5p,"carcinoma, esophageal"
hsa-mir-491-5p,osteosarcoma
hsa-mir-142-5p,melanoma
hsa-mir-126-5p,"lymphoma, t-cell, cutaneous"
hsa-mir-455-5p,"carcinoma, hepatocellular"
hsa-mir-186-5p,"carcinoma, gastric"
hsa-mir-125b-5p,human papilloma virus infection
hsa-mir-30d-5p,atrial fibrillation
hsa-mir-26a-2-3p,pancreatic neoplasms
hsa-mir-671-5p,breast cancer
hsa-mir-191-5p,multiple sclerosis
hsa-mir-137-5p,oligodendroglioma
hsa-mir-19b-2-5p,atrial fibrillation
hsa-mir-208a-5p,chagas disease
hsa-mir-423-5p,chronic heart failure
hsa-mir-182-5p,parkinson disease
hsa-mir-19b-1-5p,atrial fibrillation
hsa-mir-200c-5p,asthma
hsa-mir-223-5p,"diabetes mellitus, type 2"
hsa-mir-520d-5p,"carcinoma, gastric"
hsa-mir-545-5p,gastric neoplasms
hsa-mir-17-5p,allergy
hsa-mir-125b-5p,"leukemia, promyelocytic, acute"
hsa-mir-378a-5p,"carcinoma, basal cell"
hsa-let-7g-5p,atypical teratoid tumor
hsa-mir-452-5p,hiv-associated lipodystrophy
hsa-mir-92a-2-5p,"carcinoma, hepatocellular"
hsa-mir-196b-5p,hepatitis c virus infection
hsa-mir-24-3p,leukemia
hsa-mir-135a-2-3p,colorectal carcinoma
hsa-mir-33a-5p,breast cancer
hsa-mir-100-5p,breast cancer
hsa-mir-149-5p,lung neoplasms
hsa-mir-519d-5p,breast cancer
hsa-mir-128-3p,prostate neoplasms
hsa-mir-138-5p,alzheimer disease
hsa-mir-199b-5p,hepatitis c virus infection
hsa-mir-642a-5p,lupus vulgaris
hsa-mir-101-2-5p,"carcinoma, lung, non-small-cell"
hsa-mir-125b-5p,"squamous cell carcinoma, oral"
hsa-mir-138-5p,costello syndrome
hsa-mir-1260a,melanoma
hsa-mir-323a-5p,ectopic pregnancy
hsa-mir-181a-5p,"carcinoma, lung, small-cell"
hsa-mir-21-5p,meningioma
hsa-mir-187-5p,"carcinoma, gastric"
hsa-mir-29a-5p,salmonellosis
hsa-mir-449a,ovarian neoplasms
hsa-mir-143-5p,gastric neoplasms
hsa-mir-142-5p,prolactinoma
hsa-mir-101-2-5p,breast cancer
hsa-mir-195-5p,aortic stenosis
hsa-mir-542-5p,"squamous cell carcinoma, oral"
hsa-mir-381-5p,lung neoplasms
hsa-mir-200c-5p,endocrine gland neoplasms
hsa-mir-130b-5p,penis carcinoma
hsa-mir-16-5p,"carcinoma, lung, non-small-cell"
hsa-mir-143-5p,"adenocarcinoma, esophageal"
hsa-mir-210-5p,"carcinoma, renal cell"
hsa-mir-148a-5p,anxiety disorders
hsa-mir-497-5p,gastrointestinal neoplasms
hsa-mir-33a-5p,influenza
hsa-mir-100-5p,prostate neoplasms
hsa-mir-425-5p,"leukemia, myeloid, acute"
hsa-mir-142-5p,pelvic inflammatory disease
hsa-mir-1224-5p,acute kidney failure
hsa-mir-193b-5p,prediabetes
hsa-mir-143-5p,"carcinoma, cervical"
hsa-let-7a-2-3p,"carcinoma, hepatocellular"
hsa-mir-146a-5p,medulloblastoma
hsa-mir-26a-2-3p,prostate neoplasms
hsa-mir-23a-5p,hypertrophy
hsa-mir-26b-5p,hypertension
hsa-mir-101-5p,liver fibrosis
hsa-mir-137-5p,neuroblastoma
hsa-mir-21-5p,myasthenia gravis
hsa-mir-433-5p,liver neoplasms
hsa-mir-106b-5p,breast cancer
hsa-mir-3686,"leukemia, myeloid, chronic"
hsa-mir-181b-5p,retinoblastoma
hsa-mir-181a-5p,"leukemia, acute"
hsa-mir-214-5p,"adenocarcinoma, lung"
hsa-mir-181d-5p,prostate neoplasms
hsa-mir-187-5p,"carcinoma, lung, non-small-cell"
hsa-mir-24-3p,hypertension
hsa-mir-101-5p,"carcinoma, pancreatic"
hsa-mir-101-5p,pheochromocytoma
hsa-mir-7-1-3p,pleural mesothelioma
hsa-mir-18b-5p,lung neoplasms
hsa-mir-126-5p,"cardiomyopathy, ischemic"
hsa-mir-9-5p,gastric neoplasms
hsa-mir-125a-5p,"carcinoma, lung, non-small-cell"
hsa-mir-15b-5p,liver failure
hsa-mir-96-5p,osteosarcoma
hsa-mir-765,soft tissue sarcoma
hsa-mir-1908-5p,atherosclerosis
hsa-mir-29b-1-5p,"carcinoma, hepatocellular"
hsa-mir-135a-5p,polycystic ovarian syndrome
hsa-mir-218-1-3p,nasopharyngeal neoplasms
hsa-mir-377-5p,glioblastoma
hsa-mir-145-5p,osteoarthritis
hsa-let-7a-5p,parkinson disease
hsa-mir-182-5p,"carcinoma, endometrial"
hsa-mir-126-5p,chondrosarcoma
hsa-mir-564,"leukemia, myeloid, chronic"
hsa-mir-542-5p,"carcinoma, oral"
hsa-mir-30a-5p,liver fibrosis
hsa-mir-708-5p,"osteoporosis, postmenopausal"
hsa-mir-135a-5p,breast cancer
hsa-mir-23a-5p,rheumatoid arthritis
hsa-mir-182-5p,epstein-barr virus infection
hsa-mir-939-5p,"carcinoma, lung, non-small-cell"
hsa-mir-155-5p,brain disease [unspecific]
hsa-mir-205-5p,laryngeal neoplasms
hsa-mir-320e,non-traumatic osteonecrosis
hsa-mir-2278,"carcinoma, renal cell"
hsa-mir-204-5p,bladder outlet obstruction
hsa-mir-330-5p,"carcinoma, colon"
hsa-mir-210-5p,leishmaniasis
hsa-mir-125b-5p,endometriosis
hsa-let-7a-5p,"carcinoma, cervical"
hsa-mir-192-5p,polycystic kidney disease
hsa-mir-363-5p,atrial fibrillation
hsa-mir-101-5p,lung neoplasms
hsa-mir-660-5p,myocardial infarction
hsa-mir-302c-5p,neoplasms [unspecific]
hsa-mir-374a-5p,"carcinoma, lung, non-small-cell"
hsa-mir-34b-5p,spinal cord injuries
hsa-mir-375-5p,obesity
hsa-mir-155-5p,atherosclerosis
hsa-mir-451a,"leukemia-lymphoma, adult t-cell"
hsa-mir-128-3p,"leukemia, lymphoblastic, acute"
hsa-mir-212-5p,autism spectrum disorder
hsa-mir-155-5p,cardiomyopathy
hsa-mir-3662,"leukemia-lymphoma, adult t-cell"
hsa-mir-100-5p,gastric neoplasms
hsa-mir-374a-5p,colon neoplasms
hsa-mir-491-5p,"carcinoma, ovarian"
hsa-mir-17-5p,"leukemia-lymphoma, adult t-cell"
hsa-mir-100-5p,"carcinoma, renal cell"
hsa-mir-28-5p,muscle atrophy
hsa-mir-146a-5p,polycystic ovarian syndrome
hsa-mir-24-1-5p,myocardial infarction
hsa-mir-145-5p,urinary bladder cancer
hsa-mir-199a-5p,liver neoplasms
hsa-mir-127-5p,gastric neoplasms
hsa-mir-218-1-3p,"carcinoma, renal cell"
hsa-mir-99a-5p,ovarian neoplasms
hsa-mir-10a-5p,"lymphoma, large b-cell, diffuse"
hsa-mir-124-5p,"carcinoma, endometrial"
hsa-mir-182-5p,behcet disease
hsa-mir-20a-5p,"lymphoma, mantle-cell"
hsa-mir-30c-5p,breast cancer
hsa-mir-126-5p,gastrointestinal neoplasms
hsa-mir-340-5p,glioma
hsa-mir-132-5p,chronic pain
hsa-mir-133b,colorectal carcinoma
hsa-let-7c-5p,nasopharyngeal neoplasms
hsa-mir-125b-5p,"carcinoma, adrenocortical"
hsa-mir-222-5p,"carcinoma, thyroid"
hsa-mir-29a-5p,renal fibrosis
hsa-mir-27a-5p,enterovirus infection
hsa-mir-3198,"carcinoma, ovarian"
hsa-mir-19a-5p,"leukemia, myeloid, chronic"
hsa-mir-181b-5p,"carcinoma, pancreatic"
hsa-let-7a-5p,allergic asthma
hsa-mir-345-5p,breast cancer
hsa-mir-1249-5p,"carcinoma, hepatocellular"
hsa-mir-483-5p,atrial fibrillation
hsa-mir-96-5p,"carcinoma, bladder"
hsa-let-7i-5p,ovarian disease
hsa-mir-149-5p,urinary bladder cancer
hsa-mir-25-5p,recurrent spontaneous abortion
hsa-mir-649,bladder neoplasms
hsa-mir-1271-5p,colorectal carcinoma
hsa-mir-211-5p,cone dystrophy
hsa-mir-26a-2-3p,nasopharyngeal neoplasms
hsa-mir-17-5p,pulmonary embolism
hsa-mir-454-5p,coronary artery disease
hsa-mir-143-5p,glioblastoma
hsa-mir-449a,"carcinoma, lung, non-small-cell"
hsa-mir-888-5p,colorectal carcinoma
hsa-mir-151a-5p,"carcinoma, renal cell"
hsa-mir-20a-5p,bladder neoplasms
hsa-mir-375-5p,salivary gland neoplasms
hsa-mir-214-5p,liver neoplasms
hsa-mir-373-5p,testicular neoplasms
hsa-mir-545-5p,neoplasms [unspecific]
hsa-mir-509-5p,"carcinoma, ovarian"
hsa-mir-9-5p,pancreatic neoplasms
hsa-mir-199a-5p,coronary artery disease
hsa-mir-145-5p,"carcinoma, gastric"
hsa-mir-31-5p,colon neoplasms
hsa-mir-148a-5p,endometrial neoplasms
hsa-mir-3127-5p,"carcinoma, hepatocellular"
hsa-let-7e-5p,muscle atrophy
hsa-mir-106b-5p,lung disease [unspecific]
hsa-let-7a-2-3p,spinal cord injuries
hsa-mir-18a-5p,lymphoma
hsa-mir-520f-5p,johne disease
hsa-mir-500b-5p,"carcinoma, hepatocellular"
hsa-mir-504-5p,neuroblastoma
hsa-mir-222-5p,"carcinoma, nasopharyngeal"
hsa-mir-193b-5p,peritoneal dialysis failure
hsa-mir-222-5p,preeclampsia
hsa-mir-155-5p,human cytomegalovirus infection
hsa-mir-485-5p,"carcinoma, lung, non-small-cell"
hsa-mir-9-5p,leukemia
hsa-mir-18b-5p,neoplasms [unspecific]
hsa-mir-504-5p,"squamous cell carcinoma, oral"
hsa-mir-634,obesity
hsa-mir-148a-5p,alzheimer disease
hsa-mir-493-5p,"carcinoma, colon"
hsa-mir-663a,chordoma
hsa-mir-135b-5p,urinary bladder cancer
hsa-mir-126-5p,kidney injury
hsa-mir-223-5p,hypertrophy
hsa-mir-504-5p,lymphoma
hsa-mir-140-5p,"squamous cell carcinoma, oral"
hsa-mir-597-5p,breast cancer
hsa-mir-27b-5p,"adenocarcinoma, esophageal"
hsa-mir-486-5p,aortic valve disease
hsa-mir-378a-5p,"carcinoma, lung, non-small-cell"
hsa-mir-23b-5p,"carcinoma, gastric"
hsa-mir-375-5p,"carcinoma, merkel cell"
hsa-mir-150-5p,hematologic neoplasms
hsa-mir-486-5p,pancreatic neoplasms
hsa-mir-4521,borna disease
hsa-mir-152-5p,glioblastoma
hsa-mir-152-5p,neoplasms [unspecific]
hsa-mir-520h,breast cancer
hsa-mir-15a-5p,myasthenia gravis
hsa-mir-146a-5p,bladder neoplasms
hsa-mir-491-5p,glioma
hsa-mir-30a-5p,chronic hepatitis c
hsa-mir-637,lupus vulgaris
hsa-mir-532-5p,alzheimer disease
hsa-mir-224-5p,"carcinoma, ovarian"
hsa-mir-223-5p,lupus nephritis
hsa-mir-210-5p,psoriasis
hsa-mir-125b-1-3p,huntington disease
hsa-mir-135b-5p,colorectal carcinoma
hsa-mir-155-5p,pneumonia
hsa-mir-93-5p,hepatitis c virus infection
hsa-mir-136-5p,lung neoplasms
hsa-mir-199a-5p,myocardial infarction
hsa-mir-10b-5p,endometrial neoplasms
hsa-mir-21-5p,vascular hypertrophy
hsa-mir-150-5p,marek disease
hsa-mir-152-5p,cervical neoplasms
hsa-mir-30c-2-3p,adenovirus infection
hsa-mir-199a-5p,polycystic kidney disease
hsa-mir-222-5p,peritoneal neoplasms
hsa-mir-506-5p,"carcinoma, hepatocellular"
hsa-mir-16-5p,growth disorders
hsa-mir-30a-5p,"carcinoma, rectal"
hsa-mir-181b-5p,pituitary adenoma
hsa-mir-214-5p,myeloma
hsa-mir-221-5p,neuropathic pain
hsa-let-7g-5p,melanoma
hsa-mir-372-5p,ovarian germ cell cancer
hsa-mir-218-2-3p,lymphoma
hsa-mir-4446-5p,epilepsy
hsa-mir-16-5p,neoplasms [unspecific]
hsa-mir-2278,leukemia
hsa-mir-635,adenovirus infection
hsa-mir-143-5p,peripheral nerve injury
hsa-mir-485-5p,soft tissue sarcoma
hsa-mir-149-5p,colorectal carcinoma
hsa-mir-30a-5p,chondrosarcoma
hsa-mir-619-5p,prader-willi syndrome
hsa-mir-1228-5p,gastric neoplasms
hsa-mir-584-5p,"leukemia, biphenotypic, acute"
hsa-mir-1288-5p,colorectal carcinoma
hsa-mir-125b-2-3p,"squamous cell carcinoma, oral"
hsa-mir-1283,hypertension
hsa-let-7g-5p,pulmonary hypertension
hsa-mir-494-5p,atherosclerosis
hsa-mir-25-5p,early-stage gastric carcinoma
hsa-mir-24-3p,hearing loss
hsa-mir-1296-5p,"carcinoma, colon"
hsa-mir-432-5p,prolactinoma
hsa-mir-122-5p,inflammation
hsa-mir-345-5p,prostate neoplasms
hsa-mir-18b-5p,lymphoma
hsa-mir-30c-2-3p,"carcinoma, thyroid, papillary"
hsa-mir-29b-3p,infection [unspecific]
hsa-mir-874-5p,ischemia-reperfusion injury
hsa-mir-30c-5p,"carcinoma, endometrial"
hsa-mir-221-5p,muscle atrophy
hsa-mir-548a-3p,influenza
hsa-mir-335-5p,colon neoplasms
hsa-mir-191-5p,gastric neoplasms
hsa-mir-184,recurrent spontaneous abortion
hsa-mir-16-5p,bronchopulmonary dysplasia
hsa-mir-29b-2-5p,alzheimer disease
hsa-mir-155-5p,"lymphoma, b-cell"
hsa-mir-181c-5p,breast cancer
hsa-mir-194-5p,aneurysm
hsa-mir-16-1-3p,"carcinoma, renal cell"
hsa-mir-30d-5p,"carcinoma, hepatocellular"
hsa-mir-200b-5p,"carcinoma, nasopharyngeal"
hsa-mir-634,ovarian neoplasms
hsa-mir-125b-5p,liver neoplasms
hsa-mir-197-5p,"carcinoma, esophageal"
hsa-mir-425-5p,esophageal neoplasms
hsa-mir-572,neuroblastoma
hsa-mir-152-5p,cholangiocarcinoma
hsa-mir-4521,breast cancer
hsa-mir-34c-5p,soft tissue sarcoma
hsa-mir-155-5p,biliary atresia
hsa-mir-497-5p,heart failure
hsa-mir-769-5p,melanoma
hsa-mir-223-5p,osteosarcoma
hsa-mir-21-5p,kidney neoplasms
hsa-mir-145-5p,endometrial neoplasms
hsa-mir-138-5p,cervical neoplasms
hsa-mir-15b-5p,cervical neoplasms
hsa-let-7e-5p,pleural mesothelioma
hsa-let-7d-5p,nasopharyngeal neoplasms
hsa-mir-190a-5p,pancreatic neoplasms
hsa-mir-340-5p,"carcinoma, hepatocellular"
hsa-mir-125a-5p,inflammation
hsa-mir-30a-5p,preeclampsia
hsa-mir-122-5p,ischemia-reperfusion injury
hsa-mir-196a-5p,neuroendocrine tumors
hsa-mir-1236-5p,kidney neoplasms
hsa-mir-501-5p,muscle atrophy
hsa-mir-30b-5p,glioblastoma
hsa-mir-21-5p,autism spectrum disorder
hsa-mir-137-5p,colorectal carcinoma
hsa-mir-1246,heart failure
hsa-mir-25-5p,lung neoplasms
hsa-mir-107,atherosclerosis
hsa-mir-33b-5p,"carcinoma, hepatocellular"
hsa-mir-17-5p,"carcinoma, renal cell"
hsa-mir-23b-5p,glioblastoma
hsa-mir-20a-5p,"lymphoma, large b-cell, diffuse"
hsa-mir-491-5p,liver neoplasms
hsa-mir-639,prostate neoplasms
hsa-mir-224-5p,urinary bladder cancer
hsa-mir-31-5p,inflammatory bowel diseases
hsa-mir-125b-2-3p,"carcinoma, lung, non-small-cell"
hsa-let-7c-5p,pancreatic neoplasms
hsa-mir-146a-5p,iga nephropathy
hsa-mir-192-5p,mild cognitive impairment
hsa-mir-125b-5p,"carcinoma, lung, non-small-cell"
hsa-mir-15a-5p,hepatitis b virus infection
hsa-mir-29b-1-5p,lung neoplasms
hsa-mir-206,schizophrenia
hsa-mir-150-5p,stroke
hsa-mir-4521,"adenocarcinoma, esophageal"
hsa-mir-141-5p,pancreatic neoplasms
hsa-mir-628-5p,hiv-associated lipodystrophy
hsa-mir-212-5p,lung fibrosis
hsa-mir-34b-5p,cardiotoxicity
hsa-mir-449b-5p,breast cancer
hsa-let-7a-2-3p,melanoma
hsa-mir-199b-5p,"leukemia, myeloid, chronic"
hsa-mir-218-5p,choriocarcinoma
hsa-mir-523-5p,pituitary adenoma
hsa-mir-148a-5p,glomerulonephritis
hsa-mir-7-1-3p,breast cancer
hsa-mir-193a-5p,"carcinoma, pancreatic"
hsa-mir-196a-5p,breast cancer
hsa-mir-139-5p,prostate neoplasms
hsa-mir-29b-1-5p,"carcinoma, lung, non-small-cell"
hsa-mir-30e-5p,parkinson disease
hsa-mir-21-5p,necrotizing enterocolitis
hsa-mir-429,"adenocarcinoma, endometrial"
hsa-mir-137-5p,glioma
hsa-mir-124-5p,astrocytoma
hsa-mir-296-5p,lupus vulgaris
hsa-mir-146b-5p,oral lichen planus
hsa-mir-629-5p,breast cancer
hsa-mir-1249-5p,melanoma
hsa-mir-301a-5p,esophageal neoplasms
hsa-let-7e-5p,heart failure
hsa-mir-153-3p,"adenocarcinoma, lung"
hsa-mir-150-5p,cardiomegaly
hsa-mir-30e-5p,traumatic brain injury
hsa-mir-320c,pancreatic neoplasms
hsa-mir-193a-5p,nephrotic syndrome
hsa-mir-410-5p,prostate neoplasms
hsa-mir-574-5p,urinary bladder cancer
hsa-mir-126-5p,kidney neoplasms
hsa-mir-23a-5p,"squamous cell carcinoma, tongue"
hsa-mir-330-5p,melanoma
hsa-mir-96-5p,medulloblastoma
hsa-mir-455-5p,alzheimer disease
hsa-mir-125b-5p,tuberculosis
hsa-mir-15b-5p,multiple sclerosis
hsa-mir-210-5p,lymphoma
hsa-mir-181c-5p,glioblastoma
hsa-mir-140-5p,gastric neoplasms
hsa-mir-33b-5p,metabolic syndrome
hsa-mir-183-5p,light-induced retinal injury
hsa-mir-27b-5p,down syndrome
hsa-mir-218-5p,osteoporosis
hsa-mir-145-5p,irritable bowel syndrome
hsa-mir-9-5p,inflammation
hsa-mir-199a-5p,"shock, septic"
hsa-mir-199a-5p,parkinson disease
hsa-mir-320e,"carcinoma, hepatocellular"
hsa-mir-191-5p,adenovirus infection
hsa-mir-146b-5p,intestinal schistosomiasis
hsa-mir-29c-5p,endometrial neoplasms
hsa-mir-138-1-3p,astrocytoma
hsa-mir-142-5p,vascular disease [unspecific]
hsa-mir-93-5p,cervical neoplasms
hsa-mir-146a-5p,psoriasis
hsa-mir-29b-1-5p,multiple sclerosis
hsa-mir-193a-5p,melanoma
hsa-mir-193b-5p,ovarian neoplasms
hsa-let-7i-5p,infection [unspecific]
hsa-mir-124-5p,gastric neoplasms
hsa-mir-29c-5p,"squamous cell carcinoma, oral"
hsa-mir-223-5p,mycosis fungoides
hsa-mir-16-1-3p,colon neoplasms
hsa-mir-378c,"carcinoma, renal cell"
hsa-mir-449b-5p,interstitial cystitis
hsa-mir-187-5p,"carcinoma, bladder"
hsa-mir-542-5p,prostate neoplasms
hsa-mir-210-5p,bladder neoplasms
hsa-mir-15a-5p,melanoma
hsa-mir-23a-5p,"squamous cell carcinoma, oral"
hsa-mir-145-5p,fibromyalgia
hsa-mir-449a,acute kidney failure
hsa-mir-587,colorectal carcinoma
hsa-let-7e-5p,hypoxic-ischemic encephalopathy
hsa-mir-107,muscle atrophy
hsa-mir-335-5p,"carcinoma, ovarian"
hsa-mir-4531,"stroke, ischemic"
hsa-mir-1-3p,lung neoplasms
hsa-mir-19b-1-5p,hemangiosarcoma
hsa-mir-19b-3p,"squamous cell carcinoma, oral"
hsa-mir-885-5p,chronic hepatitis b
hsa-mir-137-5p,hypertrophic scar
hsa-mir-186-5p,multiple myeloma
hsa-mir-484,"carcinoma, pancreatic"
hsa-mir-133b,colon neoplasms
hsa-mir-410-5p,stroke
hsa-mir-130b-5p,fragile x syndrome
hsa-mir-183-5p,hyperactivity disorder
hsa-mir-375-5p,"adenocarcinoma, lung"
hsa-mir-128-3p,asthma
hsa-mir-221-5p,polycythemia vera
hsa-mir-3151-5p,"leukemia, myeloid, acute"
hsa-mir-20a-5p,medulloblastoma
hsa-mir-185-5p,"carcinoma, hepatocellular"
hsa-mir-301a-5p,sickle cell disease
hsa-mir-200c-5p,osteosarcoma
hsa-mir-24-1-5p,lung neoplasms
hsa-mir-92a-3p,asthma
hsa-mir-19b-3p,periodontitis
hsa-mir-30d-5p,"adenocarcinoma, lung"
hsa-mir-524-5p,stroke
hsa-mir-874-5p,sepsis
hsa-mir-26b-5p,lung fibrosis
hsa-mir-181a-5p,prostate neoplasms
hsa-mir-95-5p,"carcinoma, hepatocellular"
hsa-mir-520b-5p,breast cancer
hsa-mir-92a-2-5p,thyroid neoplasms
hsa-mir-7-5p,"carcinoma, gastric"
hsa-mir-301a-5p,neoplasms [unspecific]
hsa-mir-497-5p,colorectal carcinoma
hsa-mir-155-5p,coronary artery disease
hsa-mir-128-2-5p,pancreatic neoplasms
hsa-mir-144-5p,influenza
hsa-mir-506-5p,retinoblastoma
hsa-mir-342-5p,costello syndrome
hsa-mir-21-5p,vascular disease [unspecific]
hsa-mir-491-5p,breast cancer
hsa-mir-21-5p,"carcinoma, ovarian, serous"
hsa-let-7e-5p,adenovirus infection
hsa-mir-4293,"carcinoma, lung, non-small-cell"
hsa-mir-191-5p,spinal cord injuries
hsa-mir-142-5p,kideny transplant rejection
hsa-mir-512-5p,"lymphoma, large b-cell"
hsa-mir-210-5p,pulmonary hypertension
hsa-mir-23a-5p,"lymphoma, burkitt"
hsa-mir-370-5p,hepatitis b virus infection
hsa-mir-454-5p,osteosarcoma
hsa-mir-126-5p,diabetic nephropathy
hsa-mir-130a-5p,neoplasms [unspecific]
hsa-mir-31-5p,penis carcinoma
hsa-mir-148b-5p,autistic disorder
hsa-mir-200a-5p,urinary bladder cancer
hsa-mir-449a,hepatitis b virus infection
hsa-mir-135a-2-3p,glioma
hsa-mir-155-5p,amyotrophic lateral sclerosis
hsa-mir-320a-5p,chronic pain
hsa-mir-7-1-3p,gastrointestinal neoplasms
hsa-mir-133a-5p,carotid atherosclerosis
hsa-mir-106a-5p,allergic asthma
hsa-mir-16-5p,glaucoma
hsa-mir-449a,"carcinoma, adrenocortical"
hsa-mir-29c-5p,breast cancer
hsa-mir-129-2-3p,"lymphoma, large b-cell, diffuse"
hsa-mir-9-5p,brain disease [unspecific]
hsa-let-7f-2-3p,lung neoplasms
hsa-mir-138-5p,"carcinoma, thyroid, papillary"
hsa-mir-125b-2-3p,myotonic muscular dystrophy
hsa-mir-150-5p,"fatty liver, non-alcoholic"
hsa-mir-1273c,colorectal carcinoma
hsa-mir-154-5p,coronary artery disease
hsa-mir-146a-5p,breast cancer
